,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
122,2021-11-02 06:30:00,3.3,2228.0,270,-2.1,73,840,3.0,6466.0,4606.0
123,2021-11-02 06:45:00,3.4,2519.0,270,-2.3,74,841,2.7,5610.0,4774.0
124,2021-11-02 07:00:00,3.5,2810.0,270,-2.4,75,841,2.6,5104.0,3434.0
125,2021-11-02 07:15:00,3.5,3352.0,270,-2.5,75,841,2.6,4613.0,3936.0
126,2021-11-02 07:30:00,3.6,4146.0,270,-2.6,75,841,2.5,3902.0,1591.0
127,2021-11-02 07:45:00,3.7,4939.0,270,-2.6,75,842,3.2,11868.0,5276.0
128,2021-11-02 08:00:00,3.8,5733.0,270,-2.7,75,842,3.2,13695.0,10880.0
129,2021-11-02 08:15:00,3.8,6571.0,270,-2.5,75,842,2.9,10131.0,9045.0
130,2021-11-02 08:30:00,3.9,7452.0,270,-2.2,75,842,2.7,7941.0,7370.0
131,2021-11-02 08:45:00,4.0,8334.0,270,-1.9,74,842,2.5,5026.0,3936.0
132,2021-11-02 09:00:00,4.1,9215.0,270,-1.6,74,842,2.3,3536.0,2596.0
133,2021-11-02 09:15:00,4.2,10505.0,270,-1.1,72,842,2.5,4548.0,1926.0
134,2021-11-02 09:30:00,4.3,12202.0,270,-0.4,69,842,2.2,3307.0,2261.0
135,2021-11-02 09:45:00,4.4,13900.0,270,0.3,66,842,2.2,2469.0,754.0
136,2021-11-02 10:00:00,4.5,15597.0,270,1.0,63,842,2.3,2755.0,0.0
137,2021-11-02 10:15:00,4.6,18056.0,270,1.6,60,842,2.2,2100.0,0.0
138,2021-11-02 10:30:00,4.7,21275.0,270,2.1,57,842,2.8,6064.0,921.0
139,2021-11-02 10:45:00,4.8,24494.0,270,2.7,55,842,3.4,12133.0,6700.0
140,2021-11-02 11:00:00,4.9,27713.0,270,3.2,52,842,4.3,28281.0,18593.0
141,2021-11-02 11:15:00,5.1,34358.0,270,3.7,50,842,4.9,42950.0,34924.0
142,2021-11-02 11:30:00,5.5,44429.0,270,4.2,49,842,5.3,54616.0,46314.0
143,2021-11-02 11:45:00,6.0,54500.0,270,4.6,47,842,6.0,66455.0,51255.0
144,2021-11-02 12:00:00,6.4,64571.0,270,5.1,46,842,6.5,24500.0,82159.0
145,2021-11-02 12:15:00,6.8,76249.0,270,5.5,45,842,7.4,31479.0,51338.0
146,2021-11-02 12:30:00,7.3,89535.0,270,5.8,44,842,8.2,84581.0,32998.0
147,2021-11-02 12:45:00,7.7,102822.0,270,6.1,43,841,7.9,75485.0,71941.0
148,2021-11-02 13:00:00,8.2,116108.0,270,6.4,42,841,8.2,74783.0,72611.0
149,2021-11-02 13:15:00,8.6,128727.0,270,6.7,41,841,8.4,81863.0,74705.0
150,2021-11-02 13:30:00,9.0,140678.0,270,6.9,40,841,8.6,91578.0,87770.0
151,2021-11-02 13:45:00,9.5,152629.0,270,7.2,39,840,8.8,84305.0,83499.0
152,2021-11-02 14:00:00,9.9,164580.0,270,7.4,38,840,9.9,81409.0,79814.0
153,2021-11-02 14:15:00,10.1,172291.0,270,7.6,36,840,10.7,92907.0,88273.0
154,2021-11-02 14:30:00,10.1,175762.0,270,7.8,35,840,11.1,104941.0,97988.0
155,2021-11-02 14:45:00,10.1,179232.0,270,7.9,34,840,10.8,109449.0,107368.0
156,2021-11-02 15:00:00,10.1,182703.0,270,8.1,33,840,10.9,121279.0,117501.0
157,2021-11-02 15:15:00,10.1,184662.0,270,8.2,32,840,11.2,142117.0,125541.0
158,2021-11-02 15:30:00,10.1,185111.0,270,8.2,32,840,10.8,129754.0,127216.0
159,2021-11-02 15:45:00,10.2,185559.0,270,8.3,31,840,10.5,135964.0,138774.0
160,2021-11-02 16:00:00,10.2,186008.0,270,8.3,31,840,10.8,132879.0,135424.0
161,2021-11-02 16:15:00,10.2,185730.0,270,8.3,31,840,11.3,113552.0,109378.0
162,2021-11-02 16:30:00,10.2,184726.0,270,8.2,32,840,10.6,135242.0,118088.0
163,2021-11-02 16:45:00,10.3,183722.0,270,8.1,32,840,10.5,150142.0,144720.0
164,2021-11-02 17:00:00,10.3,182718.0,270,8.0,33,840,10.2,154331.0,144553.0
165,2021-11-02 17:15:00,10.2,180214.0,270,7.8,33,840,10.1,174221.0,159879.0
166,2021-11-02 17:30:00,10.0,176209.0,270,7.6,34,840,9.4,184271.0,187433.0
167,2021-11-02 17:45:00,9.9,172204.0,270,7.3,35,840,9.8,188028.0,189945.0
168,2021-11-02 18:00:00,9.7,168199.0,270,7.1,36,840,8.9,176077.0,181654.0
169,2021-11-02 18:15:00,9.5,162437.0,270,6.8,37,840,8.2,164099.0,166663.0
170,2021-11-02 18:30:00,9.4,154920.0,270,6.5,38,840,8.2,159651.0,153095.0
171,2021-11-02 18:45:00,9.2,147403.0,270,6.1,39,840,8.6,177839.0,168924.0
172,2021-11-02 19:00:00,9.1,139886.0,270,5.8,40,840,7.7,149014.0,153263.0
173,2021-11-02 19:15:00,8.9,131945.0,270,5.5,41,840,7.5,141635.0,144385.0
174,2021-11-02 19:30:00,8.8,123580.0,270,5.2,42,840,7.3,131804.0,127886.0
175,2021-11-02 19:45:00,8.6,115215.0,270,5.0,43,840,6.3,94970.0,103431.0
176,2021-11-02 20:00:00,8.5,106850.0,270,4.7,44,840,5.6,73873.0,83834.0
177,2021-11-02 20:15:00,8.3,99926.0,270,4.5,44,840,4.6,43183.0,54438.0
178,2021-11-02 20:30:00,8.2,94442.0,270,4.3,45,840,4.7,43168.0,38609.0
179,2021-11-02 20:45:00,8.0,88959.0,270,4.1,45,840,4.9,45965.0,35929.0
180,2021-11-02 21:00:00,7.9,83475.0,270,3.9,46,840,5.3,59813.0,53098.0
181,2021-11-02 21:15:00,7.7,78731.0,270,3.7,46,840,4.9,49709.0,51758.0
182,2021-11-02 21:30:00,7.6,74727.0,270,3.5,47,840,4.8,46073.0,47989.0
183,2021-11-02 21:45:00,7.4,70723.0,270,3.3,47,840,4.5,40134.0,40870.0
184,2021-11-02 22:00:00,7.3,66719.0,270,3.1,48,840,4.2,33116.0,30653.0
185,2021-11-02 22:15:00,7.1,63078.0,270,2.9,48,840,4.3,36177.0,35091.0
186,2021-11-02 22:30:00,7.0,59801.0,270,2.6,49,840,4.5,35164.0,31490.0
187,2021-11-02 22:45:00,6.8,56524.0,270,2.4,49,840,4.2,31561.0,32328.0
188,2021-11-02 23:00:00,6.7,53247.0,270,2.1,50,840,4.0,28288.0,25209.0
189,2021-11-02 23:15:00,6.5,50418.0,270,1.9,50,840,4.3,35123.0,28978.0
190,2021-11-02 23:30:00,6.3,48038.0,270,1.7,51,840,4.6,44342.0,37269.0
191,2021-11-02 23:45:00,6.1,45659.0,270,1.4,51,840,4.6,42547.0,45141.0
192,2021-11-03 00:00:00,6.6,49136.0,270,1.7,51,840,4.3,35092.0,35091.0
193,2021-11-03 00:15:00,6.4,46713.0,270,1.5,51,840,4.4,38743.0,33333.0
194,2021-11-03 00:30:00,6.1,44979.0,270,1.3,52,840,4.6,38953.0,37436.0
195,2021-11-03 00:45:00,5.9,43244.0,270,1.1,52,839,3.8,26327.0,29648.0
196,2021-11-03 01:00:00,5.6,41510.0,270,0.9,53,839,3.5,20867.0,20603.0
197,2021-11-03 01:15:00,5.4,39337.0,270,0.7,54,839,4.2,32460.0,23534.0
198,2021-11-03 01:30:00,5.2,36725.0,270,0.5,55,839,4.3,34905.0,32328.0
199,2021-11-03 01:45:00,4.9,34113.0,270,0.4,56,839,3.8,25148.0,26716.0
200,2021-11-03 02:00:00,4.7,31501.0,270,0.2,57,839,3.5,20766.0,15829.0
201,2021-11-03 02:15:00,4.6,29769.0,270,0.0,58,839,3.7,23791.0,21775.0
202,2021-11-03 02:30:00,4.6,28916.0,270,-0.2,59,839,3.7,22119.0,17923.0
203,2021-11-03 02:45:00,4.5,28063.0,270,-0.3,60,838,3.9,26335.0,22110.0
204,2021-11-03 03:00:00,4.5,27210.0,270,-0.5,61,838,4.1,28666.0,24204.0
205,2021-11-03 03:15:00,4.5,25928.0,270,-0.7,61,838,4.1,30362.0,24874.0
206,2021-11-03 03:30:00,4.5,24215.0,270,-0.8,61,838,4.3,34305.0,29983.0
207,2021-11-03 03:45:00,4.4,22503.0,270,-1.0,62,837,3.8,23408.0,26214.0
208,2021-11-03 04:00:00,4.4,20790.0,270,-1.1,62,837,4.0,26838.0,20938.0
209,2021-11-03 04:15:00,4.4,19137.0,270,-1.2,62,837,4.1,29791.0,27219.0
210,2021-11-03 04:30:00,4.4,17544.0,270,-1.3,62,837,3.6,20368.0,19933.0
211,2021-11-03 04:45:00,4.4,15951.0,270,-1.4,61,837,3.2,15095.0,13986.0
212,2021-11-03 05:00:00,4.4,14358.0,270,-1.5,61,837,3.1,15184.0,12144.0
213,2021-11-03 05:15:00,4.4,12800.0,270,-1.7,61,837,2.7,9800.0,9380.0
214,2021-11-03 05:30:00,4.4,11279.0,270,-1.8,61,837,2.0,3746.0,3099.0
215,2021-11-03 05:45:00,4.4,9757.0,270,-2.0,60,836,2.2,5075.0,2261.0
216,2021-11-03 06:00:00,4.4,8236.0,270,-2.1,60,836,1.5,2.0,0.0
217,2021-11-03 06:15:00,4.4,7335.0,270,-2.2,60,836,1.6,-546.0,-1424.0
218,2021-11-03 06:30:00,4.5,7055.0,270,-2.3,60,836,1.2,-138.0,-138.0
219,2021-11-03 06:45:00,4.5,6776.0,270,-2.4,59,836,1.0,-127.0,-127.0
220,2021-11-03 07:00:00,4.6,6496.0,270,-2.5,59,836,1.0,-124.0,-124.0
221,2021-11-03 07:15:00,4.6,6431.0,270,-2.6,59,836,0.9,-147.0,-147.0
222,2021-11-03 07:30:00,4.7,6582.0,270,-2.7,59,836,0.9,-153.0,-153.0
223,2021-11-03 07:45:00,4.7,6732.0,270,-2.8,58,836,1.9,-154.0,-154.0
224,2021-11-03 08:00:00,4.8,6883.0,270,-2.9,58,836,2.3,3.0,3.0
225,2021-11-03 08:15:00,4.8,7174.0,270,-2.8,57,836,1.8,-79.0,-79.0
226,2021-11-03 08:30:00,4.8,7605.0,270,-2.5,55,836,1.9,-32.0,-32.0
227,2021-11-03 08:45:00,4.8,8036.0,270,-2.1,53,836,1.2,-132.0,-132.0
228,2021-11-03 09:00:00,4.8,8467.0,270,-1.8,51,836,1.5,-141.0,-141.0
229,2021-11-03 09:15:00,4.8,9496.0,270,-1.2,49,836,2.0,-140.0,-140.0
230,2021-11-03 09:30:00,4.8,11125.0,270,-0.3,46,836,2.2,-150.0,-150.0
231,2021-11-03 09:45:00,4.7,12754.0,270,0.6,43,836,2.1,363.0,363.0
232,2021-11-03 10:00:00,4.7,14383.0,270,1.5,40,836,1.6,-167.0,-167.0
233,2021-11-03 10:15:00,4.7,15904.0,270,2.3,37,836,1.5,-77.0,-77.0
234,2021-11-03 10:30:00,4.7,17318.0,270,3.0,35,836,1.4,-117.0,-117.0
235,2021-11-03 10:45:00,4.6,18732.0,270,3.7,34,836,1.3,-123.0,-123.0
236,2021-11-03 11:00:00,4.6,20146.0,270,4.4,32,836,1.5,-118.0,-118.0
237,2021-11-03 11:15:00,4.7,22097.0,270,5.0,31,836,1.5,-110.0,-110.0
238,2021-11-03 11:30:00,4.8,24585.0,270,5.5,30,836,2.3,-146.0,-146.0
239,2021-11-03 11:45:00,4.9,27074.0,270,6.0,29,835,2.7,252.0,-754.0
240,2021-11-03 12:00:00,5.0,29562.0,270,6.5,28,835,3.2,6424.0,0.0
241,2021-11-03 12:15:00,5.0,31957.0,270,6.9,27,835,3.9,25862.0,12814.0
242,2021-11-03 12:30:00,5.1,34259.0,270,7.3,26,835,4.2,30006.0,25376.0
243,2021-11-03 12:45:00,5.2,36561.0,270,7.6,25,834,4.5,36006.0,28810.0
244,2021-11-03 13:00:00,5.3,38863.0,270,8.0,24,834,5.0,38027.0,33333.0
245,2021-11-03 13:15:00,5.4,41726.0,270,8.4,24,834,5.3,35499.0,32328.0
246,2021-11-03 13:30:00,5.5,45149.0,270,8.7,23,834,5.6,35225.0,30653.0
247,2021-11-03 13:45:00,5.6,48572.0,270,9.0,22,833,5.5,42286.0,32160.0
248,2021-11-03 14:00:00,5.7,51995.0,270,9.3,21,833,6.0,52883.0,40200.0
249,2021-11-03 14:15:00,5.8,56299.0,270,9.5,21,833,6.8,79093.0,58541.0
250,2021-11-03 14:30:00,5.9,61484.0,270,9.8,20,833,7.5,80302.0,75710.0
251,2021-11-03 14:45:00,6.0,66669.0,270,10.0,20,832,7.7,68732.0,73700.0
252,2021-11-03 15:00:00,6.1,71854.0,270,10.3,19,832,7.8,79546.0,67921.0
253,2021-11-03 15:15:00,6.2,76360.0,270,10.5,19,832,7.7,78340.0,74370.0
254,2021-11-03 15:30:00,6.3,80188.0,270,10.6,18,832,8.1,94392.0,76045.0
255,2021-11-03 15:45:00,6.4,84016.0,270,10.7,17,832,7.7,129278.0,95643.0
256,2021-11-03 16:00:00,6.5,87844.0,270,10.8,16,832,7.4,123673.0,122945.0
257,2021-11-03 16:15:00,6.6,89586.0,270,10.9,16,832,7.5,132611.0,140114.0
258,2021-11-03 16:30:00,6.7,89241.0,270,10.8,16,832,7.7,139020.0,136429.0
259,2021-11-03 16:45:00,6.8,88897.0,270,10.7,16,831,7.8,143948.0,138941.0
260,2021-11-03 17:00:00,6.9,88552.0,270,10.6,16,831,7.8,145066.0,130483.0
261,2021-11-03 17:15:00,6.8,85338.0,270,10.4,16,831,7.5,136659.0,138941.0
262,2021-11-03 17:30:00,6.5,79253.0,270,10.1,17,831,7.2,125025.0,124536.0
263,2021-11-03 17:45:00,6.3,73168.0,270,9.8,17,831,6.8,108802.0,111723.0
264,2021-11-03 18:00:00,6.0,67083.0,270,9.5,18,831,6.3,89991.0,97485.0
265,2021-11-03 18:15:00,5.8,61680.0,266,9.0,19,831,6.2,85984.0,91204.0
266,2021-11-03 18:30:00,5.6,56959.0,259,8.4,20,831,5.3,59982.0,67419.0
267,2021-11-03 18:45:00,5.4,52238.0,251,7.9,21,831,5.3,56483.0,52930.0
268,2021-11-03 19:00:00,5.2,47517.0,244,7.3,22,831,4.9,48269.0,55945.0
269,2021-11-03 19:15:00,5.0,43145.0,240,6.8,24,831,4.6,39165.0,42545.0
270,2021-11-03 19:30:00,4.9,39124.0,240,6.4,25,831,4.4,36151.0,33574.0
271,2021-11-03 19:45:00,4.7,35103.0,240,6.1,26,831,4.2,31316.0,31323.0
272,2021-11-03 20:00:00,4.6,31082.0,240,5.7,27,831,4.8,43049.0,33751.0
273,2021-11-03 20:15:00,4.5,27592.0,240,5.3,29,831,4.8,45102.0,46314.0
274,2021-11-03 20:30:00,4.4,24634.0,240,4.9,30,831,4.3,32965.0,34086.0
275,2021-11-03 20:45:00,4.3,21677.0,240,4.5,31,831,3.7,22695.0,26381.0
276,2021-11-03 21:00:00,4.2,18719.0,240,4.1,32,831,3.5,20160.0,17923.0
277,2021-11-03 21:15:00,4.1,16328.0,244,3.8,33,831,3.3,16759.0,14656.0
278,2021-11-03 21:30:00,4.0,14504.0,251,3.5,34,831,3.7,20160.0,15159.0
279,2021-11-03 21:45:00,3.9,12679.0,259,3.2,35,831,3.3,16564.0,16918.0
280,2021-11-03 22:00:00,3.8,10855.0,266,2.9,36,831,3.0,12118.0,10385.0
281,2021-11-03 22:15:00,3.8,9542.0,270,2.6,36,831,3.3,15604.0,10553.0
282,2021-11-03 22:30:00,3.7,8740.0,270,2.5,36,831,2.8,10122.0,13767.0
283,2021-11-03 22:45:00,3.7,7938.0,270,2.3,37,831,2.3,4176.0,2764.0
284,2021-11-03 23:00:00,3.6,7136.0,270,2.2,37,831,2.4,4898.0,1591.0
285,2021-11-03 23:15:00,3.6,6576.0,270,2.0,37,831,2.6,6058.0,3936.0
286,2021-11-03 23:30:00,3.5,6258.0,270,1.9,38,831,2.5,4889.0,3266.0
