,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
111,2022-01-02 03:45:00,3.3,690.0,254,-11.4,61,862,1.8,57.0,57.0
112,2022-01-02 04:00:00,3.5,703.0,255,-11.8,63,862,1.7,59.0,59.0
113,2022-01-02 04:15:00,3.6,713.0,257,-12.1,64,862,1.5,0.0,0.0
114,2022-01-02 04:30:00,3.6,718.0,262,-12.4,65,862,1.8,0.0,0.0
115,2022-01-02 04:45:00,3.6,723.0,265,-12.7,65,862,1.7,0.0,0.0
116,2022-01-02 05:00:00,3.7,728.0,270,-13.0,66,862,1.5,0.0,0.0
117,2022-01-02 05:15:00,3.7,747.0,272,-13.3,66,862,2.0,5.0,5.0
118,2022-01-02 05:30:00,3.6,778.0,275,-13.4,66,862,2.1,70.0,70.0
119,2022-01-02 05:45:00,3.5,809.0,278,-13.5,66,862,2.4,284.0,284.0
120,2022-01-02 06:00:00,3.5,840.0,282,-13.6,66,862,2.1,645.0,645.0
121,2022-01-02 06:15:00,3.4,881.0,285,-13.7,66,862,2.0,344.0,344.0
122,2022-01-02 06:30:00,3.4,930.0,287,-13.8,66,862,1.8,171.0,171.0
123,2022-01-02 06:45:00,3.4,980.0,289,-13.9,66,862,1.7,69.0,69.0
124,2022-01-02 07:00:00,3.4,1029.0,291,-14.0,66,862,1.6,93.0,93.0
125,2022-01-02 07:15:00,3.5,938.0,292,-14.1,66,862,1.6,122.0,122.0
126,2022-01-02 07:30:00,3.5,707.0,292,-14.2,66,862,1.5,97.0,97.0
127,2022-01-02 07:45:00,3.5,476.0,292,-14.3,65,862,1.7,137.0,137.0
128,2022-01-02 08:00:00,3.5,245.0,292,-14.4,65,862,1.7,113.0,113.0
129,2022-01-02 08:15:00,3.5,127.0,292,-14.5,65,862,1.5,5.0,5.0
130,2022-01-02 08:30:00,3.5,123.0,292,-14.6,65,862,1.5,3.0,3.0
131,2022-01-02 08:45:00,3.3,118.0,291,-14.7,66,862,1.5,69.0,69.0
132,2022-01-02 09:00:00,3.3,114.0,291,-14.8,66,862,1.7,208.0,208.0
133,2022-01-02 09:15:00,3.2,139.0,292,-14.7,65,862,1.8,425.0,425.0
134,2022-01-02 09:30:00,3.0,193.0,293,-14.3,64,862,1.6,348.0,348.0
135,2022-01-02 09:45:00,2.9,247.0,292,-14.0,63,862,1.5,244.0,244.0
136,2022-01-02 10:00:00,2.7,301.0,294,-13.6,62,862,1.4,-20.0,-20.0
137,2022-01-02 10:15:00,2.5,367.0,296,-13.0,59,862,1.4,-5.0,-5.0
138,2022-01-02 10:30:00,2.5,445.0,297,-12.2,56,862,1.2,0.0,0.0
139,2022-01-02 10:45:00,2.3,523.0,295,-11.3,53,862,1.2,0.0,0.0
140,2022-01-02 11:00:00,2.2,601.0,297,-10.5,50,862,1.1,0.0,0.0
141,2022-01-02 11:15:00,2.1,723.0,298,-9.7,47,862,1.0,0.0,0.0
142,2022-01-02 11:30:00,2.0,890.0,297,-8.9,44,862,0.9,0.0,0.0
143,2022-01-02 11:45:00,1.9,1056.0,298,-8.0,42,862,0.8,0.0,0.0
144,2022-01-02 12:00:00,1.8,1223.0,297,-7.2,39,862,0.9,0.0,0.0
145,2022-01-02 12:15:00,1.7,1389.0,295,-6.6,37,862,0.8,0.0,0.0
146,2022-01-02 12:30:00,1.5,1554.0,290,-6.1,36,862,0.7,0.0,0.0
147,2022-01-02 12:45:00,1.3,1719.0,279,-5.6,35,861,0.7,0.0,0.0
148,2022-01-02 13:00:00,1.2,1884.0,270,-5.1,34,861,0.7,0.0,0.0
149,2022-01-02 13:15:00,1.2,2273.0,265,-4.7,33,861,1.0,0.0,0.0
150,2022-01-02 13:30:00,1.4,2886.0,253,-4.3,32,861,1.1,0.0,0.0
151,2022-01-02 13:45:00,1.6,3499.0,248,-3.8,31,860,1.2,0.0,0.0
152,2022-01-02 14:00:00,1.8,4112.0,241,-3.4,30,860,1.4,0.0,0.0
153,2022-01-02 14:15:00,2.1,4682.0,239,-3.1,30,860,1.6,0.0,0.0
154,2022-01-02 14:30:00,2.3,5209.0,236,-2.8,29,860,1.7,0.0,0.0
155,2022-01-02 14:45:00,2.4,5736.0,235,-2.5,29,860,1.9,52.0,52.0
156,2022-01-02 15:00:00,2.6,6263.0,233,-2.2,28,860,1.8,61.0,61.0
157,2022-01-02 15:15:00,2.8,6672.0,231,-2.0,28,860,1.8,41.0,41.0
158,2022-01-02 15:30:00,3.0,6962.0,230,-1.9,28,860,2.0,109.0,109.0
159,2022-01-02 15:45:00,3.1,7252.0,230,-1.8,27,860,2.1,462.0,462.0
160,2022-01-02 16:00:00,3.3,7542.0,230,-1.7,27,860,2.2,806.0,806.0
161,2022-01-02 16:15:00,3.3,7748.0,229,-1.6,27,860,2.3,982.0,982.0
162,2022-01-02 16:30:00,3.4,7870.0,230,-1.7,27,860,2.1,956.0,956.0
163,2022-01-02 16:45:00,3.3,7991.0,231,-1.8,28,860,2.1,1035.0,1035.0
164,2022-01-02 17:00:00,3.4,8113.0,232,-1.9,28,860,2.1,1002.0,1002.0
165,2022-01-02 17:15:00,3.4,8029.0,232,-2.1,29,860,1.9,702.0,702.0
166,2022-01-02 17:30:00,3.4,7739.0,234,-2.5,30,860,1.9,592.0,592.0
167,2022-01-02 17:45:00,3.4,7449.0,236,-3.0,31,861,2.3,1056.0,1056.0
168,2022-01-02 18:00:00,3.4,7159.0,238,-3.4,32,861,2.4,1987.0,1987.0
169,2022-01-02 18:15:00,3.3,6773.0,241,-3.9,33,861,2.4,3004.0,3004.0
170,2022-01-02 18:30:00,3.2,6292.0,244,-4.4,34,861,2.4,3960.0,3960.0
171,2022-01-02 18:45:00,3.2,5811.0,248,-4.9,35,861,2.7,6419.0,6419.0
172,2022-01-02 19:00:00,3.2,5330.0,252,-5.4,36,861,2.3,4164.0,4164.0
173,2022-01-02 19:15:00,3.1,4873.0,255,-5.8,37,861,1.9,1847.0,1847.0
174,2022-01-02 19:30:00,3.0,4440.0,261,-6.0,38,861,1.8,593.0,593.0
175,2022-01-02 19:45:00,3.1,4007.0,266,-6.3,39,862,1.8,731.0,731.0
176,2022-01-02 20:00:00,3.1,3574.0,270,-6.5,40,862,1.9,825.0,825.0
177,2022-01-02 20:15:00,3.0,3459.0,276,-6.6,40,862,1.5,-72.0,-72.0
178,2022-01-02 20:30:00,2.9,3661.0,284,-6.7,41,862,1.5,-39.0,-39.0
179,2022-01-02 20:45:00,2.7,3862.0,294,-6.8,41,862,1.5,-1.0,-1.0
180,2022-01-02 21:00:00,2.7,4064.0,303,-6.9,42,862,1.6,18.0,18.0
181,2022-01-02 21:15:00,2.7,4069.0,309,-7.1,42,862,1.7,-4.0,-4.0
182,2022-01-02 21:30:00,2.7,3878.0,312,-7.3,43,862,1.6,0.0,0.0
183,2022-01-02 21:45:00,2.5,3687.0,315,-7.5,44,862,1.4,0.0,0.0
184,2022-01-02 22:00:00,2.5,3496.0,318,-7.7,45,862,1.3,0.0,0.0
185,2022-01-02 22:15:00,2.3,3164.0,317,-7.9,45,862,1.5,0.0,0.0
186,2022-01-02 22:30:00,2.1,2693.0,313,-8.1,46,862,2.0,57.0,57.0
187,2022-01-02 22:45:00,1.8,2221.0,304,-8.2,46,862,1.9,131.0,131.0
188,2022-01-02 23:00:00,1.6,1750.0,297,-8.4,47,862,1.7,41.0,41.0
189,2022-01-02 23:15:00,1.4,1440.0,282,-8.3,46,862,1.7,65.0,65.0
190,2022-01-02 23:30:00,1.3,1291.0,266,-7.9,45,862,2.0,289.0,289.0
191,2022-01-02 23:45:00,1.3,1142.0,243,-7.4,43,862,2.1,1330.0,1330.0
192,2022-01-03 00:00:00,3.7,1156.0,251,-9.5,53,863,2.1,1248.0,1248.0
193,2022-01-03 00:15:00,4.0,1355.0,249,-9.8,55,863,2.1,1089.0,1089.0
194,2022-01-03 00:30:00,4.2,1754.0,252,-10.1,56,863,2.1,882.0,882.0
195,2022-01-03 00:45:00,4.5,2152.0,254,-10.3,57,863,2.2,1131.0,1131.0
196,2022-01-03 01:00:00,4.7,2551.0,257,-10.6,58,863,2.1,1453.0,1453.0
197,2022-01-03 01:15:00,4.8,2699.0,258,-10.8,59,863,2.0,1197.0,1197.0
198,2022-01-03 01:30:00,4.8,2598.0,260,-11.1,60,863,2.0,1310.0,1310.0
199,2022-01-03 01:45:00,4.7,2496.0,264,-11.3,61,863,2.0,1082.0,1082.0
200,2022-01-03 02:00:00,4.7,2395.0,266,-11.6,62,863,2.3,2229.0,2229.0
201,2022-01-03 02:15:00,4.6,2216.0,268,-11.8,64,863,2.4,2759.0,2759.0
202,2022-01-03 02:30:00,4.5,1961.0,267,-12.0,65,863,2.6,5697.0,5697.0
203,2022-01-03 02:45:00,4.4,1706.0,269,-12.3,66,863,2.7,7869.0,7869.0
204,2022-01-03 03:00:00,4.3,1451.0,269,-12.5,67,863,2.6,6806.0,6806.0
205,2022-01-03 03:15:00,4.1,1232.0,269,-12.6,67,863,2.4,5569.0,5569.0
206,2022-01-03 03:30:00,4.0,1049.0,269,-12.7,67,863,2.3,4933.0,4933.0
207,2022-01-03 03:45:00,3.8,866.0,270,-12.7,66,863,2.1,2605.0,2605.0
208,2022-01-03 04:00:00,3.7,683.0,270,-12.8,66,863,1.8,1072.0,1072.0
209,2022-01-03 04:15:00,3.5,592.0,270,-12.8,66,863,1.7,428.0,428.0
210,2022-01-03 04:30:00,3.4,593.0,270,-12.8,66,863,1.7,394.0,394.0
211,2022-01-03 04:45:00,3.3,594.0,270,-12.8,65,863,1.7,499.0,499.0
212,2022-01-03 05:00:00,3.2,595.0,270,-12.8,65,863,1.5,84.0,84.0
213,2022-01-03 05:15:00,3.0,573.0,270,-12.7,65,863,1.3,5.0,5.0
214,2022-01-03 05:30:00,2.9,526.0,270,-12.5,64,863,1.3,1.0,1.0
215,2022-01-03 05:45:00,2.8,479.0,270,-12.3,63,863,1.4,15.0,15.0
216,2022-01-03 06:00:00,2.7,432.0,270,-12.1,62,863,1.3,9.0,9.0
217,2022-01-03 06:15:00,2.5,407.0,270,-11.9,62,863,1.2,-1.0,-1.0
218,2022-01-03 06:30:00,2.3,403.0,268,-11.7,61,863,1.3,-1.0,-1.0
219,2022-01-03 06:45:00,2.2,399.0,267,-11.6,61,863,1.3,0.0,0.0
220,2022-01-03 07:00:00,2.0,395.0,264,-11.4,60,863,1.4,0.0,0.0
221,2022-01-03 07:15:00,1.9,348.0,264,-11.3,60,863,1.3,0.0,0.0
222,2022-01-03 07:30:00,1.8,257.0,267,-11.3,60,863,1.5,0.0,0.0
223,2022-01-03 07:45:00,1.7,166.0,267,-11.4,60,864,1.6,0.0,0.0
224,2022-01-03 08:00:00,1.6,75.0,270,-11.4,60,864,1.7,0.0,0.0
225,2022-01-03 08:15:00,1.5,30.0,270,-11.4,60,864,1.6,0.0,0.0
226,2022-01-03 08:30:00,1.5,29.0,270,-11.5,60,864,1.4,0.0,0.0
227,2022-01-03 08:45:00,1.4,29.0,274,-11.6,61,864,1.5,0.0,0.0
228,2022-01-03 09:00:00,1.4,28.0,278,-11.7,61,864,1.3,0.0,0.0
229,2022-01-03 09:15:00,1.4,27.0,278,-11.8,61,864,1.4,0.0,0.0
230,2022-01-03 09:30:00,1.4,24.0,278,-11.9,61,864,1.4,0.0,0.0
231,2022-01-03 09:45:00,1.4,21.0,282,-11.9,62,864,1.5,0.0,0.0
232,2022-01-03 10:00:00,1.4,18.0,282,-12.0,62,864,1.4,0.0,0.0
233,2022-01-03 10:15:00,1.4,49.0,282,-11.8,61,864,1.3,0.0,0.0
234,2022-01-03 10:30:00,1.5,114.0,278,-11.4,60,864,1.4,0.0,0.0
235,2022-01-03 10:45:00,1.5,179.0,278,-10.9,58,864,1.5,0.0,0.0
236,2022-01-03 11:00:00,1.6,244.0,274,-10.5,57,864,1.1,0.0,0.0
237,2022-01-03 11:15:00,1.6,395.0,274,-10.1,55,864,0.7,0.0,0.0
238,2022-01-03 11:30:00,1.7,633.0,270,-9.6,54,864,0.6,0.0,0.0
239,2022-01-03 11:45:00,1.7,872.0,270,-9.2,52,864,0.7,0.0,0.0
240,2022-01-03 12:00:00,1.8,1110.0,267,-8.7,51,864,0.8,0.0,0.0
241,2022-01-03 12:15:00,1.8,1433.0,264,-8.3,50,864,1.1,0.0,0.0
242,2022-01-03 12:30:00,1.8,1841.0,257,-7.9,49,864,1.3,0.0,0.0
243,2022-01-03 12:45:00,2.0,2248.0,250,-7.5,48,863,1.4,0.0,0.0
244,2022-01-03 13:00:00,2.1,2656.0,245,-7.1,47,863,1.8,0.0,0.0
245,2022-01-03 13:15:00,2.2,3220.0,243,-6.7,46,863,1.8,0.0,0.0
246,2022-01-03 13:30:00,2.4,3941.0,242,-6.3,45,863,2.1,0.0,0.0
247,2022-01-03 13:45:00,2.5,4662.0,244,-6.0,44,863,2.2,109.0,109.0
248,2022-01-03 14:00:00,2.7,5383.0,243,-5.6,43,863,2.4,424.0,424.0
249,2022-01-03 14:15:00,2.8,5918.0,244,-5.2,42,863,2.2,583.0,583.0
250,2022-01-03 14:30:00,2.9,6268.0,245,-4.9,41,863,2.5,1318.0,1318.0
251,2022-01-03 14:45:00,2.9,6619.0,245,-4.6,40,862,2.5,2737.0,2737.0
252,2022-01-03 15:00:00,3.0,6969.0,246,-4.3,39,862,2.7,4610.0,4610.0
253,2022-01-03 15:15:00,3.0,7329.0,246,-4.1,39,862,2.4,4108.0,4108.0
254,2022-01-03 15:30:00,3.1,7700.0,245,-4.0,39,862,2.2,2965.0,2965.0
255,2022-01-03 15:45:00,3.1,8070.0,243,-3.8,38,862,2.2,2450.0,2450.0
256,2022-01-03 16:00:00,3.3,8441.0,243,-3.7,38,862,2.0,1656.0,1656.0
257,2022-01-03 16:15:00,3.3,8527.0,243,-3.6,38,862,1.7,507.0,507.0
258,2022-01-03 16:30:00,3.3,8329.0,241,-3.7,38,862,1.8,578.0,578.0
259,2022-01-03 16:45:00,3.2,8130.0,240,-3.7,38,862,1.8,622.0,622.0
260,2022-01-03 17:00:00,3.3,7932.0,239,-3.8,38,862,1.7,300.0,300.0
261,2022-01-03 17:15:00,3.3,7588.0,239,-4.0,39,862,1.5,-18.0,-18.0
262,2022-01-03 17:30:00,3.1,7098.0,239,-4.3,40,862,1.5,4.0,4.0
263,2022-01-03 17:45:00,3.0,6609.0,240,-4.7,41,862,1.6,8.0,8.0
264,2022-01-03 18:00:00,2.9,6119.0,241,-5.0,42,862,1.6,1.0,1.0
265,2022-01-03 18:15:00,2.7,5425.0,243,-5.4,44,862,1.5,0.0,0.0
266,2022-01-03 18:30:00,2.4,4528.0,248,-5.8,46,862,1.4,0.0,0.0
267,2022-01-03 18:45:00,2.2,3630.0,254,-6.2,47,862,1.3,0.0,0.0
268,2022-01-03 19:00:00,1.9,2733.0,261,-6.6,49,862,1.2,0.0,0.0
269,2022-01-03 19:15:00,1.7,2244.0,267,-6.7,50,862,1.2,0.0,0.0
270,2022-01-03 19:30:00,1.4,2163.0,270,-6.6,49,862,1.2,0.0,0.0
271,2022-01-03 19:45:00,1.1,2082.0,285,-6.4,48,862,1.2,0.0,0.0
272,2022-01-03 20:00:00,0.9,2001.0,302,-6.3,47,862,1.2,0.0,0.0
273,2022-01-03 20:15:00,0.8,1973.0,320,-6.5,48,862,1.1,0.0,0.0
274,2022-01-03 20:30:00,0.7,1998.0,344,-7.1,51,862,1.0,0.0,0.0
275,2022-01-03 20:45:00,0.8,2023.0,0,-7.8,53,861,0.9,0.0,0.0
276,2022-01-03 21:00:00,0.9,2048.0,18,-8.4,56,861,0.7,0.0,0.0
277,2022-01-03 21:15:00,1.0,2243.0,29,-8.7,57,861,0.5,0.0,0.0
278,2022-01-03 21:30:00,1.1,2609.0,38,-8.8,57,861,0.6,0.0,0.0
279,2022-01-03 21:45:00,1.3,2974.0,48,-8.9,58,861,0.8,0.0,0.0
280,2022-01-03 22:00:00,1.5,3340.0,53,-9.0,58,861,1.1,0.0,0.0
281,2022-01-03 22:15:00,1.7,3681.0,57,-9.1,58,861,1.3,0.0,0.0
282,2022-01-03 22:30:00,1.8,3996.0,61,-9.3,59,861,1.6,0.0,0.0
283,2022-01-03 22:45:00,1.9,4311.0,62,-9.4,59,860,2.0,0.0,0.0
284,2022-01-03 23:00:00,2.1,4626.0,65,-9.6,60,860,2.5,0.0,0.0
285,2022-01-03 23:15:00,2.2,4886.0,69,-9.7,60,860,2.8,1905.0,1905.0
286,2022-01-03 23:30:00,2.4,5093.0,73,-9.8,60,860,2.3,4954.0,4954.0
287,2022-01-03 23:45:00,2.5,5299.0,76,-9.9,60,860,2.5,11187.0,11187.0
288,2022-01-04 00:00:00,2.9,5192.0,84,-9.5,58,860,1.9,11242.0,11242.0
289,2022-01-04 00:15:00,3.2,5854.0,86,-9.6,58,860,1.9,11189.0,11189.0
